seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
53,796.570838,measure,-970.0,1.1879073951729327e-13,8,no_signal,,,0.0,2447.8541922765708
54,802.570838,measure,-970.0,1.1879073951729327e-13,9,direction,226.96,,0.0,2447.8541922765708
55,808.570838,measure,-970.0,1.1879073951729327e-13,10,no_signal,,,0.0,2447.8541922765708
56,814.570838,measure,-970.0,1.1879073951729327e-13,11,no_signal,,,0.0,2447.8541922765708
57,820.570838,measure,-970.0,1.1879073951729327e-13,12,direction,202.09,,0.0,2447.8541922765708
58,826.570838,measure,-970.0,1.1879073951729327e-13,15,no_signal,,,0.0,2447.8541922765708
59,832.570838,measure,-970.0,1.1879073951729327e-13,16,no_signal,,,0.0,2447.8541922765708
60,838.570838,measure,-970.0,1.1879073951729327e-13,17,no_signal,,,0.0,2447.8541922765708
61,844.570838,measure,-970.0,1.1879073951729327e-13,18,no_signal,,,0.0,2447.8541922765708
62,850.570838,measure,-970.0,1.1879073951729327e-13,19,direction,91.63,,0.0,2447.8541922765708
63,880.132587,measure,-1066.0708538137546,68.18571499231327,7,direction,136.23,,117.80874620127646,2565.662938477847
64,887.585837,clear,-1075.0760585358103,76.51441375561853,7,success,,1,12.2662518796907,2577.9291903575377
65,960.301982,clear,-1194.7224950343468,-240.22149638003822,9,success,,1,338.58072381082354,2916.5099141683613
66,1122.909124,measure,-1940.0,2.3758147903458654e-13,1,no_signal,,,783.0357122959936,3699.545626464355
67,1128.909124,measure,-1940.0,2.3758147903458654e-13,2,no_signal,,,0.0,3699.545626464355
68,1134.909124,measure,-1940.0,2.3758147903458654e-13,3,no_signal,,,0.0,3699.545626464355
69,1140.909124,measure,-1940.0,2.3758147903458654e-13,4,no_signal,,,0.0,3699.545626464355
70,1146.909124,measure,-1940.0,2.3758147903458654e-13,5,no_signal,,,0.0,3699.545626464355
71,1152.909124,measure,-1940.0,2.3758147903458654e-13,6,no_signal,,,0.0,3699.545626464355
72,1158.909124,measure,-1940.0,2.3758147903458654e-13,8,no_signal,,,0.0,3699.545626464355
73,1164.909124,measure,-1940.0,2.3758147903458654e-13,10,no_signal,,,0.0,3699.545626464355
74,1170.909124,measure,-1940.0,2.3758147903458654e-13,11,no_signal,,,0.0,3699.545626464355
75,1176.909124,measure,-1940.0,2.3758147903458654e-13,12,direction,319.49,,0.0,3699.545626464355
76,1182.909124,measure,-1940.0,2.3758147903458654e-13,15,no_signal,,,0.0,3699.545626464355
77,1188.909124,measure,-1940.0,2.3758147903458654e-13,16,no_signal,,,0.0,3699.545626464355
78,1194.909124,measure,-1940.0,2.3758147903458654e-13,17,no_signal,,,0.0,3699.545626464355
79,1200.909124,measure,-1940.0,2.3758147903458654e-13,18,no_signal,,,0.0,3699.545626464355
80,1206.909124,measure,-1940.0,2.3758147903458654e-13,19,no_signal,,,0.0,3699.545626464355
81,1294.05876,clear,-1627.508976692452,-266.5772478165482,12,success,,1,410.7481816164789,4110.2938080808335
82,1485.818385,measure,-713.0047683117307,-428.89794927172676,1,direction,300.75,,928.7981251418151,5039.091933222649
83,1567.993347,measure,-515.7096449732,-760.5212365257046,1,direction,299.57,,385.87481174896647,5424.966744971615
84,1611.600525,measure,-420.4490328443297,-928.4148656936143,1,direction,299.22,,193.03589028555976,5618.002635257175
85,1635.80646,measure,-373.5707690816754,-1012.2249326591077,1,direction,300.27,,96.02967738236696,5714.0323126395415
86,1650.074861,measure,-350.21090032688465,-1052.2486507048848,1,direction,300.32,,46.342005507410974,5760.374318146953
87,1659.628113,measure,-338.7178327081918,-1071.900927514108,1,direction,299.86,,22.76625983938023,5783.140577986333
88,1666.88482,clear,-333.2724602329595,-1081.7835399759106,1,success,,1,11.283532712062943,5794.424110698395
89,1843.531533,measure,485.0000000000001,-840.0446416709054,2,no_signal,,,853.233563644456,6647.657674342851
90,1849.531533,measure,485.0000000000001,-840.0446416709054,3,no_signal,,,0.0,6647.657674342851
91,1855.531533,measure,485.0000000000001,-840.0446416709054,4,no_signal,,,0.0,6647.657674342851
92,1861.531533,measure,485.0000000000001,-840.0446416709054,5,no_signal,,,0.0,6647.657674342851
93,1867.531533,measure,485.0000000000001,-840.0446416709054,6,no_signal,,,0.0,6647.657674342851
94,1873.531533,measure,485.0000000000001,-840.0446416709054,8,no_signal,,,0.0,6647.657674342851
95,1879.531533,measure,485.0000000000001,-840.0446416709054,10,direction,338.04,,0.0,6647.657674342851
96,1885.531533,measure,485.0000000000001,-840.0446416709054,11,no_signal,,,0.0,6647.657674342851
97,1891.531533,measure,485.0000000000001,-840.0446416709054,15,no_signal,,,0.0,6647.657674342851
98,1897.531533,measure,485.0000000000001,-840.0446416709054,16,no_signal,,,0.0,6647.657674342851
99,1903.531533,measure,485.0000000000001,-840.0446416709054,17,no_signal,,,0.0,6647.657674342851
100,1909.531533,measure,485.0000000000001,-840.0446416709054,18,no_signal,,,0.0,6647.657674342851
101,1915.531533,measure,485.0000000000001,-840.0446416709054,19,no_signal,,,0.0,6647.657674342851
102,2164.961538,measure,338.2452286910206,368.2256988149513,6,direction,49.4,,1217.1500230455401,7864.807697388392
103,2269.961538,measure,663.6323373239461,747.8613524823917,6,direction,230.61,,500.00000000000006,8364.807697388393
104,2316.164658,measure,485.0000000000001,840.0446416709054,2,no_signal,,,201.01559825901367,8565.823295647406
105,2322.164658,measure,485.0000000000001,840.0446416709054,3,no_signal,,,0.0,8565.823295647406
106,2328.164658,measure,485.0000000000001,840.0446416709054,4,no_signal,,,0.0,8565.823295647406
107,2334.164658,measure,485.0000000000001,840.0446416709054,5,no_signal,,,0.0,8565.823295647406
108,2340.164658,measure,485.0000000000001,840.0446416709054,6,direction,299.57,,0.0,8565.823295647406
109,2346.164658,measure,485.0000000000001,840.0446416709054,8,no_signal,,,0.0,8565.823295647406
110,2352.164658,measure,485.0000000000001,840.0446416709054,10,no_signal,,,0.0,8565.823295647406
111,2358.164658,measure,485.0000000000001,840.0446416709054,11,no_signal,,,0.0,8565.823295647406
112,2364.164658,measure,485.0000000000001,840.0446416709054,15,no_signal,,,0.0,8565.823295647406
113,2370.164658,measure,485.0000000000001,840.0446416709054,16,no_signal,,,0.0,8565.823295647406
114,2376.164658,measure,485.0000000000001,840.0446416709054,17,direction,20.84,,0.0,8565.823295647406
115,2382.164658,measure,485.0000000000001,840.0446416709054,18,direction,148.19,,0.0,8565.823295647406
116,2388.164658,measure,485.0000000000001,840.0446416709054,19,no_signal,,,0.0,8565.823295647406
117,2435.30633,clear,588.9262512836578,656.7488485459797,6,success,,1,210.70836120849484,8776.531656855901
118,2592.166299,measure,970.0,0.0,19,no_signal,,,759.2998432945948,9535.831500150496
119,2598.166299,measure,970.0,0.0,18,no_signal,,,0.0,9535.831500150496
120,2604.166299,measure,970.0,0.0,17,no_signal,,,0.0,9535.831500150496
121,2610.166299,measure,970.0,0.0,16,no_signal,,,0.0,9535.831500150496
122,2616.166299,measure,970.0,0.0,15,no_signal,,,0.0,9535.831500150496
123,2622.166299,measure,970.0,0.0,11,no_signal,,,0.0,9535.831500150496
124,2628.166299,measure,970.0,0.0,10,direction,258.83,,0.0,9535.831500150496
125,2634.166299,measure,970.0,0.0,8,no_signal,,,0.0,9535.831500150496
126,2640.166299,measure,970.0,0.0,5,no_signal,,,0.0,9535.831500150496
127,2646.166299,measure,970.0,0.0,4,no_signal,,,0.0,9535.831500150496
128,2652.166299,measure,970.0,0.0,3,no_signal,,,0.0,9535.831500150496
129,2658.166299,measure,970.0,0.0,2,no_signal,,,0.0,9535.831500150496
130,2866.025295,measure,927.2386431044268,1008.3887281723797,17,direction,22.85,,1009.2949820288716,10545.126482179368
131,3046.495304,measure,60.09964554685712,1103.5967025347763,18,direction,147.35,,872.3500441149399,11417.476526294307
132,3173.589203,measure,-484.9999999999998,840.0446416709055,19,direction,183.22,,605.4694974653161,12022.946023759623
133,3179.589203,measure,-484.9999999999998,840.0446416709055,18,direction,50.91,,0.0,12022.946023759623
134,3185.589203,measure,-484.9999999999998,840.0446416709055,17,no_signal,,,0.0,12022.946023759623
135,3191.589203,measure,-484.9999999999998,840.0446416709055,16,no_signal,,,0.0,12022.946023759623
136,3197.589203,measure,-484.9999999999998,840.0446416709055,15,no_signal,,,0.0,12022.946023759623
137,3203.589203,measure,-484.9999999999998,840.0446416709055,11,no_signal,,,0.0,12022.946023759623
138,3209.589203,measure,-484.9999999999998,840.0446416709055,10,no_signal,,,0.0,12022.946023759623
139,3215.589203,measure,-484.9999999999998,840.0446416709055,8,no_signal,,,0.0,12022.946023759623
140,3221.589203,measure,-484.9999999999998,840.0446416709055,5,no_signal,,,0.0,12022.946023759623
141,3227.589203,measure,-484.9999999999998,840.0446416709055,4,direction,272.61,,0.0,12022.946023759623
142,3233.589203,measure,-484.9999999999998,840.0446416709055,3,no_signal,,,0.0,12022.946023759623
143,3239.589203,measure,-484.9999999999998,840.0446416709055,2,no_signal,,,0.0,12022.946023759623
144,3348.410678,clear,-157.60573848350592,1242.8913450242187,18,success,,1,519.107377019979,12542.053400779601
145,3446.35832,measure,1.0287579815631597e-13,1680.0892833418109,2,no_signal,,,464.73821240789357,13006.791613187495
146,3452.35832,measure,1.0287579815631597e-13,1680.0892833418109,3,no_signal,,,0.0,13006.791613187495
147,3458.35832,measure,1.0287579815631597e-13,1680.0892833418109,4,direction,244.89,,0.0,13006.791613187495
148,3464.35832,measure,1.0287579815631597e-13,1680.0892833418109,5,no_signal,,,0.0,13006.791613187495
149,3470.35832,measure,1.0287579815631597e-13,1680.0892833418109,8,no_signal,,,0.0,13006.791613187495
150,3476.35832,measure,1.0287579815631597e-13,1680.0892833418109,10,no_signal,,,0.0,13006.791613187495
151,3482.35832,measure,1.0287579815631597e-13,1680.0892833418109,11,no_signal,,,0.0,13006.791613187495
152,3488.35832,measure,1.0287579815631597e-13,1680.0892833418109,15,no_signal,,,0.0,13006.791613187495
153,3494.35832,measure,1.0287579815631597e-13,1680.0892833418109,16,no_signal,,,0.0,13006.791613187495
154,3500.35832,measure,1.0287579815631597e-13,1680.0892833418109,17,no_signal,,,0.0,13006.791613187495
155,3506.35832,measure,1.0287579815631597e-13,1680.0892833418109,19,no_signal,,,0.0,13006.791613187495
156,3540.35832,measure,1.1144832575034744e-13,1820.0892833418109,2,no_signal,,,140.0,13146.791613187495
157,3546.35832,measure,1.1144832575034744e-13,1820.0892833418109,3,no_signal,,,0.0,13146.791613187495
158,3552.35832,measure,1.1144832575034744e-13,1820.0892833418109,4,direction,246.29,,0.0,13146.791613187495
159,3558.35832,measure,1.1144832575034744e-13,1820.0892833418109,5,no_signal,,,0.0,13146.791613187495
160,3564.35832,measure,1.1144832575034744e-13,1820.0892833418109,8,no_signal,,,0.0,13146.791613187495
161,3570.35832,measure,1.1144832575034744e-13,1820.0892833418109,10,no_signal,,,0.0,13146.791613187495
162,3576.35832,measure,1.1144832575034744e-13,1820.0892833418109,11,no_signal,,,0.0,13146.791613187495
163,3582.35832,measure,1.1144832575034744e-13,1820.0892833418109,15,no_signal,,,0.0,13146.791613187495
164,3588.35832,measure,1.1144832575034744e-13,1820.0892833418109,16,no_signal,,,0.0,13146.791613187495
165,3594.35832,measure,1.1144832575034744e-13,1820.0892833418109,17,no_signal,,,0.0,13146.791613187495
166,3600.35832,measure,1.1144832575034744e-13,1820.0892833418109,19,no_signal,,,0.0,13146.791613187495
167,3801.368524,measure,-969.9999999999995,1680.089283341811,19,direction,268.52,,980.0510190801289,14126.842632267624
168,3807.368524,measure,-969.9999999999995,1680.089283341811,17,no_signal,,,0.0,14126.842632267624
169,3813.368524,measure,-969.9999999999995,1680.089283341811,16,no_signal,,,0.0,14126.842632267624
170,3819.368524,measure,-969.9999999999995,1680.089283341811,15,no_signal,,,0.0,14126.842632267624
171,3825.368524,measure,-969.9999999999995,1680.089283341811,11,no_signal,,,0.0,14126.842632267624
172,3831.368524,measure,-969.9999999999995,1680.089283341811,10,no_signal,,,0.0,14126.842632267624
173,3837.368524,measure,-969.9999999999995,1680.089283341811,8,no_signal,,,0.0,14126.842632267624
174,3843.368524,measure,-969.9999999999995,1680.089283341811,5,no_signal,,,0.0,14126.842632267624
175,3849.368524,measure,-969.9999999999995,1680.089283341811,4,direction,296.55,,0.0,14126.842632267624
176,3855.368524,measure,-969.9999999999995,1680.089283341811,3,no_signal,,,0.0,14126.842632267624
177,3861.368524,measure,-969.9999999999995,1680.089283341811,2,no_signal,,,0.0,14126.842632267624
178,4063.378728,measure,-1576.2435565298215,910.0446416709053,19,direction,351.04,,980.0510190801299,15106.893651347755
179,4069.378728,measure,-1576.2435565298215,910.0446416709053,17,no_signal,,,0.0,15106.893651347755
180,4075.378728,measure,-1576.2435565298215,910.0446416709053,16,no_signal,,,0.0,15106.893651347755
181,4081.378728,measure,-1576.2435565298215,910.0446416709053,15,no_signal,,,0.0,15106.893651347755
182,4087.378728,measure,-1576.2435565298215,910.0446416709053,11,no_signal,,,0.0,15106.893651347755
183,4093.378728,measure,-1576.2435565298215,910.0446416709053,10,no_signal,,,0.0,15106.893651347755
184,4099.378728,measure,-1576.2435565298215,910.0446416709053,8,no_signal,,,0.0,15106.893651347755
185,4105.378728,measure,-1576.2435565298215,910.0446416709053,5,no_signal,,,0.0,15106.893651347755
186,4111.378728,measure,-1576.2435565298215,910.0446416709053,4,direction,348.55,,0.0,15106.893651347755
187,4117.378728,measure,-1576.2435565298215,910.0446416709053,3,no_signal,,,0.0,15106.893651347755
188,4123.378728,measure,-1576.2435565298215,910.0446416709053,2,no_signal,,,0.0,15106.893651347755
189,4157.378728,measure,-1455.0,840.0446416709053,19,direction,356.87,,140.00000000000009,15246.893651347755
190,4163.378728,measure,-1455.0,840.0446416709053,17,no_signal,,,0.0,15246.893651347755
191,4169.378728,measure,-1455.0,840.0446416709053,16,no_signal,,,0.0,15246.893651347755
192,4175.378728,measure,-1455.0,840.0446416709053,15,no_signal,,,0.0,15246.893651347755
193,4181.378728,measure,-1455.0,840.0446416709053,11,no_signal,,,0.0,15246.893651347755
194,4187.378728,measure,-1455.0,840.0446416709053,10,no_signal,,,0.0,15246.893651347755
195,4193.378728,measure,-1455.0,840.0446416709053,8,no_signal,,,0.0,15246.893651347755
196,4199.378728,measure,-1455.0,840.0446416709053,5,no_signal,,,0.0,15246.893651347755
197,4205.378728,measure,-1455.0,840.0446416709053,4,direction,351.45,,0.0,15246.893651347755
198,4211.378728,measure,-1455.0,840.0446416709053,3,no_signal,,,0.0,15246.893651347755
199,4217.378728,measure,-1455.0,840.0446416709053,2,no_signal,,,0.0,15246.893651347755
200,4314.962697,clear,-992.8635010706453,813.1254840069207,19,success,,1,462.9198469411524,15709.813498288908
201,4425.8004,clear,-477.8298313243272,691.549162108436,4,success,,1,529.1885136874415,16239.002011976349
202,4781.424004,measure,970.0000000000002,1680.0892833418109,2,no_signal,,,1753.1180199178623,17992.12003189421
203,4787.424004,measure,970.0000000000002,1680.0892833418109,3,no_signal,,,0.0,17992.12003189421
204,4793.424004,measure,970.0000000000002,1680.0892833418109,5,no_signal,,,0.0,17992.12003189421
205,4799.424004,measure,970.0000000000002,1680.0892833418109,8,no_signal,,,0.0,17992.12003189421
206,4805.424004,measure,970.0000000000002,1680.0892833418109,10,no_signal,,,0.0,17992.12003189421
207,4811.424004,measure,970.0000000000002,1680.0892833418109,11,no_signal,,,0.0,17992.12003189421
208,4817.424004,measure,970.0000000000002,1680.0892833418109,15,no_signal,,,0.0,17992.12003189421
209,4823.424004,measure,970.0000000000002,1680.0892833418109,16,no_signal,,,0.0,17992.12003189421
210,4829.424004,measure,970.0000000000002,1680.0892833418109,17,no_signal,,,0.0,17992.12003189421
211,4955.667308,measure,1141.1958311218768,1098.5478347827006,17,direction,17.93,,606.2165198885117,18598.336551782722
212,4968.687609,measure,1179.3497386984154,1110.8932763257556,17,no_signal,,,40.101503590913325,18638.438055373637
213,4973.828288,measure,1179.5604042610212,1110.2221706568855,17,no_signal,,,0.7033937716937109,18639.141449145332
214,4979.109635,measure,1179.1273345778943,1111.5605837550806,17,no_signal,,,1.4067334402309106,18640.548182585564
215,4988.121019,measure,1160.2727849101461,1104.7205555542282,17,direction,16.91,,20.056919727666056,18660.60510231323
216,4997.065299,clear,1179.0379723957503,1110.7869716503342,17,success,,1,19.721401208356625,18680.326503521588
217,5080.384495,measure,1455.0,840.0446416709053,16,no_signal,,,386.5959776331598,19066.922481154746
218,5086.384495,measure,1455.0,840.0446416709053,15,no_signal,,,0.0,19066.922481154746
219,5092.384495,measure,1455.0,840.0446416709053,11,no_signal,,,0.0,19066.922481154746
220,5098.384495,measure,1455.0,840.0446416709053,10,no_signal,,,0.0,19066.922481154746
221,5104.384495,measure,1455.0,840.0446416709053,8,no_signal,,,0.0,19066.922481154746
222,5110.384495,measure,1455.0,840.0446416709053,5,no_signal,,,0.0,19066.922481154746
223,5116.384495,measure,1455.0,840.0446416709053,3,no_signal,,,0.0,19066.922481154746
224,5122.384495,measure,1455.0,840.0446416709053,2,no_signal,,,0.0,19066.922481154746
225,5156.384495,measure,1576.2435565298215,910.0446416709053,16,no_signal,,,140.00000000000009,19206.922481154746
226,5162.384495,measure,1576.2435565298215,910.0446416709053,15,no_signal,,,0.0,19206.922481154746
227,5168.384495,measure,1576.2435565298215,910.0446416709053,11,no_signal,,,0.0,19206.922481154746
228,5174.384495,measure,1576.2435565298215,910.0446416709053,10,no_signal,,,0.0,19206.922481154746
229,5180.384495,measure,1576.2435565298215,910.0446416709053,8,no_signal,,,0.0,19206.922481154746
230,5186.384495,measure,1576.2435565298215,910.0446416709053,5,no_signal,,,0.0,19206.922481154746
231,5192.384495,measure,1576.2435565298215,910.0446416709053,3,no_signal,,,0.0,19206.922481154746
232,5198.384495,measure,1576.2435565298215,910.0446416709053,2,no_signal,,,0.0,19206.922481154746
233,5400.394699,measure,1940.0,0.0,16,no_signal,,,980.0510190801291,20186.973500234875
234,5406.394699,measure,1940.0,0.0,15,no_signal,,,0.0,20186.973500234875
235,5412.394699,measure,1940.0,0.0,11,no_signal,,,0.0,20186.973500234875
236,5418.394699,measure,1940.0,0.0,10,no_signal,,,0.0,20186.973500234875
237,5424.394699,measure,1940.0,0.0,8,no_signal,,,0.0,20186.973500234875
238,5430.394699,measure,1940.0,0.0,5,no_signal,,,0.0,20186.973500234875
239,5436.394699,measure,1940.0,0.0,3,no_signal,,,0.0,20186.973500234875
240,5442.394699,measure,1940.0,0.0,2,no_signal,,,0.0,20186.973500234875
241,5643.404903,measure,1576.2435565298208,-910.0446416709062,2,no_signal,,,980.0510190801302,21167.024519315004
242,5649.404903,measure,1576.2435565298208,-910.0446416709062,3,no_signal,,,0.0,21167.024519315004
243,5655.404903,measure,1576.2435565298208,-910.0446416709062,5,no_signal,,,0.0,21167.024519315004
244,5661.404903,measure,1576.2435565298208,-910.0446416709062,8,no_signal,,,0.0,21167.024519315004
245,5667.404903,measure,1576.2435565298208,-910.0446416709062,10,direction,182.92,,0.0,21167.024519315004
246,5673.404903,measure,1576.2435565298208,-910.0446416709062,11,no_signal,,,0.0,21167.024519315004
247,5679.404903,measure,1576.2435565298208,-910.0446416709062,15,direction,152.92,,0.0,21167.024519315004
248,5685.404903,measure,1576.2435565298208,-910.0446416709062,16,no_signal,,,0.0,21167.024519315004
249,5719.404903,measure,1454.9999999999995,-840.0446416709062,2,no_signal,,,139.99999999999986,21307.024519315004
250,5725.404903,measure,1454.9999999999995,-840.0446416709062,3,no_signal,,,0.0,21307.024519315004
251,5731.404903,measure,1454.9999999999995,-840.0446416709062,5,no_signal,,,0.0,21307.024519315004
252,5737.404903,measure,1454.9999999999995,-840.0446416709062,8,no_signal,,,0.0,21307.024519315004
253,5743.404903,measure,1454.9999999999995,-840.0446416709062,10,direction,190.02,,0.0,21307.024519315004
254,5749.404903,measure,1454.9999999999995,-840.0446416709062,11,no_signal,,,0.0,21307.024519315004
255,5755.404903,measure,1454.9999999999995,-840.0446416709062,15,direction,154.09,,0.0,21307.024519315004
256,5761.404903,measure,1454.9999999999995,-840.0446416709062,16,no_signal,,,0.0,21307.024519315004
257,5903.26251,clear,780.8362707923077,-957.3194654124197,10,success,,1,684.2880373518341,21991.31255666684
258,5931.70579,measure,678.1539280225444,-1002.583761994427,15,no_signal,,,112.21639836383575,22103.528955030673
259,6037.139448,measure,1005.2592355196682,-621.5652495886161,15,direction,156.95,,502.1682875179645,22605.69724254864
260,6065.238226,measure,898.9859714837054,-576.3454339108582,15,no_signal,,,115.493888923994,22721.19113147263
261,6070.643386,measure,899.7954598479303,-574.4883932805618,15,no_signal,,,2.0258014005294678,22723.21693287316
262,6076.453675,measure,898.2091795048312,-578.216387019823,15,no_signal,,,4.05144698186618,22727.268379855028
263,6093.006617,measure,952.1226035016869,-598.9553417497372,15,direction,157.85,,57.76470834648226,22785.03308820151
264,6108.00828,measure,905.8049043252456,-580.1005733781369,15,no_signal,,,50.00831478210401,22835.041402983614
265,6113.183713,measure,906.1427356718066,-579.2910771641307,15,no_signal,,,0.8771625500496549,22835.918565533662
266,6118.534565,measure,905.4813232358362,-580.9158705127976,15,no_signal,,,1.7542576311159552,22837.67282316478
267,6128.536935,measure,928.9637539134662,-589.527957563937,15,near,,,25.011849070112845,22862.684672234893
268,6133.536935,clear,928.9637539134662,-589.527957563937,15,success,,1,0.0,22862.684672234893
269,6357.803559,measure,970.0000000000002,-1680.0892833418109,2,no_signal,,,1091.3331199845757,23954.017792219467
270,6363.803559,measure,970.0000000000002,-1680.0892833418109,3,no_signal,,,0.0,23954.017792219467
271,6369.803559,measure,970.0000000000002,-1680.0892833418109,5,no_signal,,,0.0,23954.017792219467
272,6375.803559,measure,970.0000000000002,-1680.0892833418109,8,no_signal,,,0.0,23954.017792219467
273,6381.803559,measure,970.0000000000002,-1680.0892833418109,11,no_signal,,,0.0,23954.017792219467
274,6387.803559,measure,970.0000000000002,-1680.0892833418109,16,no_signal,,,0.0,23954.017792219467
275,6586.803559,measure,-3.0862739446894787e-13,-1680.0892833418109,16,no_signal,,,970.0000000000006,24924.017792219467
276,6592.803559,measure,-3.0862739446894787e-13,-1680.0892833418109,11,no_signal,,,0.0,24924.017792219467
277,6598.803559,measure,-3.0862739446894787e-13,-1680.0892833418109,8,no_signal,,,0.0,24924.017792219467
278,6604.803559,measure,-3.0862739446894787e-13,-1680.0892833418109,5,no_signal,,,0.0,24924.017792219467
279,6610.803559,measure,-3.0862739446894787e-13,-1680.0892833418109,3,no_signal,,,0.0,24924.017792219467
280,6616.803559,measure,-3.0862739446894787e-13,-1680.0892833418109,2,no_signal,,,0.0,24924.017792219467
281,6650.803559,measure,-3.343449772510423e-13,-1820.0892833418109,16,no_signal,,,140.0,25064.017792219467
282,6656.803559,measure,-3.343449772510423e-13,-1820.0892833418109,11,no_signal,,,0.0,25064.017792219467
283,6662.803559,measure,-3.343449772510423e-13,-1820.0892833418109,8,no_signal,,,0.0,25064.017792219467
284,6668.803559,measure,-3.343449772510423e-13,-1820.0892833418109,5,no_signal,,,0.0,25064.017792219467
285,6674.803559,measure,-3.343449772510423e-13,-1820.0892833418109,3,no_signal,,,0.0,25064.017792219467
