seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
82,1163.594829,measure,-1576.2435565298215,910.0446416709053,2,no_signal,,,0.0,3407.9741447807983
83,1169.594829,measure,-1576.2435565298215,910.0446416709053,1,no_signal,,,0.0,3407.9741447807983
84,1371.605033,measure,-969.9999999999995,1680.089283341811,20,no_signal,,,980.0510190801299,4388.025163860928
85,1377.605033,measure,-969.9999999999995,1680.089283341811,19,no_signal,,,0.0,4388.025163860928
86,1383.605033,measure,-969.9999999999995,1680.089283341811,18,no_signal,,,0.0,4388.025163860928
87,1389.605033,measure,-969.9999999999995,1680.089283341811,17,no_signal,,,0.0,4388.025163860928
88,1395.605033,measure,-969.9999999999995,1680.089283341811,16,no_signal,,,0.0,4388.025163860928
89,1401.605033,measure,-969.9999999999995,1680.089283341811,14,direction,252.6,,0.0,4388.025163860928
90,1407.605033,measure,-969.9999999999995,1680.089283341811,13,no_signal,,,0.0,4388.025163860928
91,1413.605033,measure,-969.9999999999995,1680.089283341811,12,direction,269.54,,0.0,4388.025163860928
92,1419.605033,measure,-969.9999999999995,1680.089283341811,11,no_signal,,,0.0,4388.025163860928
93,1425.605033,measure,-969.9999999999995,1680.089283341811,10,no_signal,,,0.0,4388.025163860928
94,1431.605033,measure,-969.9999999999995,1680.089283341811,9,no_signal,,,0.0,4388.025163860928
95,1437.605033,measure,-969.9999999999995,1680.089283341811,8,no_signal,,,0.0,4388.025163860928
96,1443.605033,measure,-969.9999999999995,1680.089283341811,7,no_signal,,,0.0,4388.025163860928
97,1449.605033,measure,-969.9999999999995,1680.089283341811,6,no_signal,,,0.0,4388.025163860928
98,1455.605033,measure,-969.9999999999995,1680.089283341811,5,no_signal,,,0.0,4388.025163860928
99,1461.605033,measure,-969.9999999999995,1680.089283341811,4,no_signal,,,0.0,4388.025163860928
100,1467.605033,measure,-969.9999999999995,1680.089283341811,3,no_signal,,,0.0,4388.025163860928
101,1473.605033,measure,-969.9999999999995,1680.089283341811,2,no_signal,,,0.0,4388.025163860928
102,1479.605033,measure,-969.9999999999995,1680.089283341811,1,no_signal,,,0.0,4388.025163860928
103,1633.409824,clear,-1192.7330530487475,970.1867310006467,14,success,,1,744.0239557574179,5132.049119618346
104,1759.650561,clear,-977.4742173702721,403.48880400243553,12,success,,1,606.2036842528448,5738.252803871191
105,1845.362166,measure,-970.0,1.1879073951729327e-13,1,no_signal,,,403.5580241806794,6141.81082805187
106,1851.362166,measure,-970.0,1.1879073951729327e-13,2,no_signal,,,0.0,6141.81082805187
107,1857.362166,measure,-970.0,1.1879073951729327e-13,3,direction,119.55,,0.0,6141.81082805187
108,1863.362166,measure,-970.0,1.1879073951729327e-13,4,no_signal,,,0.0,6141.81082805187
109,1869.362166,measure,-970.0,1.1879073951729327e-13,5,no_signal,,,0.0,6141.81082805187
110,1875.362166,measure,-970.0,1.1879073951729327e-13,6,no_signal,,,0.0,6141.81082805187
111,1881.362166,measure,-970.0,1.1879073951729327e-13,7,no_signal,,,0.0,6141.81082805187
112,1887.362166,measure,-970.0,1.1879073951729327e-13,8,no_signal,,,0.0,6141.81082805187
113,1893.362166,measure,-970.0,1.1879073951729327e-13,9,no_signal,,,0.0,6141.81082805187
114,1899.362166,measure,-970.0,1.1879073951729327e-13,10,no_signal,,,0.0,6141.81082805187
115,1905.362166,measure,-970.0,1.1879073951729327e-13,11,no_signal,,,0.0,6141.81082805187
116,1911.362166,measure,-970.0,1.1879073951729327e-13,13,no_signal,,,0.0,6141.81082805187
117,1917.362166,measure,-970.0,1.1879073951729327e-13,16,no_signal,,,0.0,6141.81082805187
118,1923.362166,measure,-970.0,1.1879073951729327e-13,17,no_signal,,,0.0,6141.81082805187
119,1929.362166,measure,-970.0,1.1879073951729327e-13,18,no_signal,,,0.0,6141.81082805187
120,1935.362166,measure,-970.0,1.1879073951729327e-13,19,no_signal,,,0.0,6141.81082805187
121,1941.362166,measure,-970.0,1.1879073951729327e-13,20,direction,226.59,,0.0,6141.81082805187
122,2069.044782,measure,-1454.6087856007982,367.8597580639321,3,direction,46.78,,608.4130806321763,6750.223908684046
123,2124.375604,clear,-1282.442043589459,551.4037720226963,3,success,,1,251.65411205639793,7001.878020740444
124,2302.006439,measure,-1940.0,2.3758147903458654e-13,1,no_signal,,,858.1541737005446,7860.032194440989
125,2308.006439,measure,-1940.0,2.3758147903458654e-13,2,no_signal,,,0.0,7860.032194440989
126,2314.006439,measure,-1940.0,2.3758147903458654e-13,4,no_signal,,,0.0,7860.032194440989
127,2320.006439,measure,-1940.0,2.3758147903458654e-13,5,no_signal,,,0.0,7860.032194440989
128,2326.006439,measure,-1940.0,2.3758147903458654e-13,6,no_signal,,,0.0,7860.032194440989
129,2332.006439,measure,-1940.0,2.3758147903458654e-13,7,no_signal,,,0.0,7860.032194440989
130,2338.006439,measure,-1940.0,2.3758147903458654e-13,8,no_signal,,,0.0,7860.032194440989
131,2344.006439,measure,-1940.0,2.3758147903458654e-13,9,no_signal,,,0.0,7860.032194440989
132,2350.006439,measure,-1940.0,2.3758147903458654e-13,10,no_signal,,,0.0,7860.032194440989
133,2356.006439,measure,-1940.0,2.3758147903458654e-13,11,no_signal,,,0.0,7860.032194440989
134,2362.006439,measure,-1940.0,2.3758147903458654e-13,13,no_signal,,,0.0,7860.032194440989
135,2368.006439,measure,-1940.0,2.3758147903458654e-13,16,no_signal,,,0.0,7860.032194440989
136,2374.006439,measure,-1940.0,2.3758147903458654e-13,17,no_signal,,,0.0,7860.032194440989
137,2380.006439,measure,-1940.0,2.3758147903458654e-13,18,no_signal,,,0.0,7860.032194440989
138,2386.006439,measure,-1940.0,2.3758147903458654e-13,19,no_signal,,,0.0,7860.032194440989
139,2392.006439,measure,-1940.0,2.3758147903458654e-13,20,no_signal,,,0.0,7860.032194440989
140,2541.889609,measure,-1312.629156573032,-362.1935266042457,20,direction,226.46,,724.415851494351,8584.44804593534
141,2596.324155,measure,-1482.8967633679795,-541.367463169389,20,direction,227.79,,247.1727280019558,8831.620773937295
142,2626.054897,measure,-1565.973493392833,-632.9562022686898,20,direction,227.89,,123.65371082754531,8955.274484764841
143,2643.395885,measure,-1607.3501163396209,-678.732554514509,20,no_signal,,,61.70493782035575,9016.979422585197
144,2648.61235,measure,-1608.1466529384825,-677.9997807827374,20,no_signal,,,1.0823252262146539,9018.06174781141
145,2654.045263,measure,-1606.5408496715304,-679.4512445417238,20,no_signal,,,2.1645672028848817,9020.226315014295
146,2665.217655,measure,-1586.661804866227,-655.8443783915994,20,direction,227.5,,30.8619596234774,9051.088274637772
147,2676.388149,measure,-1607.5054307427097,-678.5912045037126,20,no_signal,,,30.85246891017788,9081.94074354795
148,2681.496382,measure,-1607.9011959188024,-678.2221152201814,20,no_signal,,,0.5411626131073936,9082.481906161058
149,2686.712839,measure,-1607.1032527474574,-678.9532954231789,20,no_signal,,,1.0822836014425892,9083.564189762501
150,2694.799035,measure,-1597.0836178044683,-667.2177914476559,20,no_signal,,,15.430979811738604,9098.99516957424
151,2699.853151,measure,-1597.2815003925145,-667.0332468058904,20,no_signal,,,0.2705813065536136,9099.265750880793
152,2704.961379,measure,-1596.8825288068422,-667.3988369073892,20,no_signal,,,0.5411418007212492,9099.806892681514
153,2755.654656,measure,-1454.9999999999998,-840.0446416709057,1,no_signal,,,223.46638647247758,9323.273279153991
154,2761.654656,measure,-1454.9999999999998,-840.0446416709057,2,direction,303.66,,0.0,9323.273279153991
155,2767.654656,measure,-1454.9999999999998,-840.0446416709057,4,no_signal,,,0.0,9323.273279153991
156,2773.654656,measure,-1454.9999999999998,-840.0446416709057,5,no_signal,,,0.0,9323.273279153991
157,2779.654656,measure,-1454.9999999999998,-840.0446416709057,6,direction,339.65,,0.0,9323.273279153991
158,2785.654656,measure,-1454.9999999999998,-840.0446416709057,7,no_signal,,,0.0,9323.273279153991
159,2791.654656,measure,-1454.9999999999998,-840.0446416709057,8,no_signal,,,0.0,9323.273279153991
160,2797.654656,measure,-1454.9999999999998,-840.0446416709057,9,no_signal,,,0.0,9323.273279153991
161,2803.654656,measure,-1454.9999999999998,-840.0446416709057,10,no_signal,,,0.0,9323.273279153991
162,2809.654656,measure,-1454.9999999999998,-840.0446416709057,11,no_signal,,,0.0,9323.273279153991
163,2815.654656,measure,-1454.9999999999998,-840.0446416709057,13,no_signal,,,0.0,9323.273279153991
164,2821.654656,measure,-1454.9999999999998,-840.0446416709057,16,no_signal,,,0.0,9323.273279153991
165,2827.654656,measure,-1454.9999999999998,-840.0446416709057,17,no_signal,,,0.0,9323.273279153991
166,2833.654656,measure,-1454.9999999999998,-840.0446416709057,18,no_signal,,,0.0,9323.273279153991
167,2839.654656,measure,-1454.9999999999998,-840.0446416709057,19,no_signal,,,0.0,9323.273279153991
168,2845.654656,measure,-1454.9999999999998,-840.0446416709057,20,direction,128.47,,0.0,9323.273279153991
169,2895.499857,clear,-1594.4806400673974,-664.4814007298381,20,success,,1,224.22600322741843,9547.49928238141
170,2950.747759,measure,-1576.2435565298213,-910.0446416709057,1,no_signal,,,246.23951047189263,9793.738792853303
171,2956.747759,measure,-1576.2435565298213,-910.0446416709057,2,direction,318.82,,0.0,9793.738792853303
172,2962.747759,measure,-1576.2435565298213,-910.0446416709057,4,no_signal,,,0.0,9793.738792853303
173,2968.747759,measure,-1576.2435565298213,-910.0446416709057,5,no_signal,,,0.0,9793.738792853303
174,2974.747759,measure,-1576.2435565298213,-910.0446416709057,6,direction,343.76,,0.0,9793.738792853303
175,2980.747759,measure,-1576.2435565298213,-910.0446416709057,7,no_signal,,,0.0,9793.738792853303
176,2986.747759,measure,-1576.2435565298213,-910.0446416709057,8,no_signal,,,0.0,9793.738792853303
177,2992.747759,measure,-1576.2435565298213,-910.0446416709057,9,no_signal,,,0.0,9793.738792853303
178,2998.747759,measure,-1576.2435565298213,-910.0446416709057,10,no_signal,,,0.0,9793.738792853303
179,3004.747759,measure,-1576.2435565298213,-910.0446416709057,11,no_signal,,,0.0,9793.738792853303
180,3010.747759,measure,-1576.2435565298213,-910.0446416709057,13,no_signal,,,0.0,9793.738792853303
181,3016.747759,measure,-1576.2435565298213,-910.0446416709057,16,no_signal,,,0.0,9793.738792853303
182,3022.747759,measure,-1576.2435565298213,-910.0446416709057,17,no_signal,,,0.0,9793.738792853303
183,3028.747759,measure,-1576.2435565298213,-910.0446416709057,18,no_signal,,,0.0,9793.738792853303
184,3034.747759,measure,-1576.2435565298213,-910.0446416709057,19,no_signal,,,0.0,9793.738792853303
185,3140.747759,measure,-1096.1942169599915,-1049.8753664010958,6,direction,345.17,,499.9999999999999,10293.738792853303
186,3169.366378,measure,-991.2449211946082,-1092.014348491243,2,direction,220.83,,113.09309657642088,10406.831889429723
187,3288.463266,measure,-485.00000000000045,-840.0446416709053,19,no_signal,,,565.4844413336776,10972.3163307634
188,3294.463266,measure,-485.00000000000045,-840.0446416709053,18,no_signal,,,0.0,10972.3163307634
189,3300.463266,measure,-485.00000000000045,-840.0446416709053,17,no_signal,,,0.0,10972.3163307634
190,3306.463266,measure,-485.00000000000045,-840.0446416709053,16,no_signal,,,0.0,10972.3163307634
191,3312.463266,measure,-485.00000000000045,-840.0446416709053,13,no_signal,,,0.0,10972.3163307634
192,3318.463266,measure,-485.00000000000045,-840.0446416709053,11,no_signal,,,0.0,10972.3163307634
193,3324.463266,measure,-485.00000000000045,-840.0446416709053,10,no_signal,,,0.0,10972.3163307634
194,3330.463266,measure,-485.00000000000045,-840.0446416709053,9,no_signal,,,0.0,10972.3163307634
195,3336.463266,measure,-485.00000000000045,-840.0446416709053,8,no_signal,,,0.0,10972.3163307634
196,3342.463266,measure,-485.00000000000045,-840.0446416709053,7,no_signal,,,0.0,10972.3163307634
197,3348.463266,measure,-485.00000000000045,-840.0446416709053,6,direction,294.9,,0.0,10972.3163307634
198,3354.463266,measure,-485.00000000000045,-840.0446416709053,5,no_signal,,,0.0,10972.3163307634
199,3360.463266,measure,-485.00000000000045,-840.0446416709053,4,direction,44.53,,0.0,10972.3163307634
200,3366.463266,measure,-485.00000000000045,-840.0446416709053,2,direction,210.73,,0.0,10972.3163307634
201,3372.463266,measure,-485.00000000000045,-840.0446416709053,1,no_signal,,,0.0,10972.3163307634
202,3539.287454,clear,-1179.1066088686437,-1255.848337702594,2,success,,1,809.1209415833586,11781.437272346759
203,3639.882582,measure,-970.0000000000009,-1680.0892833418106,19,no_signal,,,472.9756376700604,12254.41291001682
204,3645.882582,measure,-970.0000000000009,-1680.0892833418106,18,no_signal,,,0.0,12254.41291001682
205,3651.882582,measure,-970.0000000000009,-1680.0892833418106,17,no_signal,,,0.0,12254.41291001682
206,3657.882582,measure,-970.0000000000009,-1680.0892833418106,16,direction,83.14,,0.0,12254.41291001682
207,3663.882582,measure,-970.0000000000009,-1680.0892833418106,13,no_signal,,,0.0,12254.41291001682
208,3669.882582,measure,-970.0000000000009,-1680.0892833418106,11,no_signal,,,0.0,12254.41291001682
209,3675.882582,measure,-970.0000000000009,-1680.0892833418106,10,no_signal,,,0.0,12254.41291001682
210,3681.882582,measure,-970.0000000000009,-1680.0892833418106,9,no_signal,,,0.0,12254.41291001682
211,3687.882582,measure,-970.0000000000009,-1680.0892833418106,8,no_signal,,,0.0,12254.41291001682
212,3693.882582,measure,-970.0000000000009,-1680.0892833418106,7,no_signal,,,0.0,12254.41291001682
213,3699.882582,measure,-970.0000000000009,-1680.0892833418106,6,direction,31.02,,0.0,12254.41291001682
214,3705.882582,measure,-970.0000000000009,-1680.0892833418106,5,no_signal,,,0.0,12254.41291001682
215,3711.882582,measure,-970.0000000000009,-1680.0892833418106,4,no_signal,,,0.0,12254.41291001682
216,3717.882582,measure,-970.0000000000009,-1680.0892833418106,1,no_signal,,,0.0,12254.41291001682
217,3919.892786,measure,-3.343449772510423e-13,-1820.0892833418109,19,no_signal,,,980.0510190801299,13234.46392909695
218,3925.892786,measure,-3.343449772510423e-13,-1820.0892833418109,18,no_signal,,,0.0,13234.46392909695
219,3931.892786,measure,-3.343449772510423e-13,-1820.0892833418109,17,no_signal,,,0.0,13234.46392909695
220,3937.892786,measure,-3.343449772510423e-13,-1820.0892833418109,16,direction,145.92,,0.0,13234.46392909695
221,3943.892786,measure,-3.343449772510423e-13,-1820.0892833418109,13,no_signal,,,0.0,13234.46392909695
222,3949.892786,measure,-3.343449772510423e-13,-1820.0892833418109,11,no_signal,,,0.0,13234.46392909695
223,3955.892786,measure,-3.343449772510423e-13,-1820.0892833418109,10,no_signal,,,0.0,13234.46392909695
224,3961.892786,measure,-3.343449772510423e-13,-1820.0892833418109,9,no_signal,,,0.0,13234.46392909695
225,3967.892786,measure,-3.343449772510423e-13,-1820.0892833418109,8,no_signal,,,0.0,13234.46392909695
226,3973.892786,measure,-3.343449772510423e-13,-1820.0892833418109,7,no_signal,,,0.0,13234.46392909695
227,3979.892786,measure,-3.343449772510423e-13,-1820.0892833418109,6,no_signal,,,0.0,13234.46392909695
228,3985.892786,measure,-3.343449772510423e-13,-1820.0892833418109,5,no_signal,,,0.0,13234.46392909695
229,3991.892786,measure,-3.343449772510423e-13,-1820.0892833418109,4,no_signal,,,0.0,13234.46392909695
230,3997.892786,measure,-3.343449772510423e-13,-1820.0892833418109,1,no_signal,,,0.0,13234.46392909695
231,4031.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,19,no_signal,,,140.0,13374.46392909695
232,4037.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,18,no_signal,,,0.0,13374.46392909695
233,4043.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,17,no_signal,,,0.0,13374.46392909695
234,4049.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,16,direction,151.22,,0.0,13374.46392909695
235,4055.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,13,no_signal,,,0.0,13374.46392909695
236,4061.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,11,no_signal,,,0.0,13374.46392909695
237,4067.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,10,no_signal,,,0.0,13374.46392909695
238,4073.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,9,no_signal,,,0.0,13374.46392909695
239,4079.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,8,no_signal,,,0.0,13374.46392909695
240,4085.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,7,no_signal,,,0.0,13374.46392909695
241,4091.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,6,no_signal,,,0.0,13374.46392909695
242,4097.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,5,no_signal,,,0.0,13374.46392909695
243,4103.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,4,no_signal,,,0.0,13374.46392909695
244,4109.892786,measure,-3.0862739446894787e-13,-1680.0892833418109,1,no_signal,,,0.0,13374.46392909695
245,4215.082558,clear,-286.86591057553835,-1269.4097152012687,6,success,,1,500.9488580069176,13875.412787103867
246,4345.97139,clear,-911.2151906632503,-1189.4852070400982,16,success,,1,629.4441599942359,14504.856947098104
247,4561.987238,measure,-128.55832191623557,-489.40332903813845,4,direction,44.55,,1050.0792399165086,15554.936187014613
248,4666.987238,measure,227.7609375463672,-138.63761615271062,4,direction,45.27,,500.00000000000006,16054.936187014613
249,4721.995152,measure,403.7304791108645,38.99826403927173,4,direction,44.87,,250.03956784877002,16304.975754863382
250,4751.995757,measure,492.3212884188594,127.18797039225366,4,direction,45.98,,125.00302316532468,16429.978778028708
251,4769.500219,measure,535.768631404627,172.14759364544997,4,no_signal,,,62.52231070259859,16492.501088731307
252,4774.719551,measure,536.5505243127176,171.37862582796453,4,no_signal,,,1.0966622196696525,16493.597750950976
253,4780.158199,measure,534.9733713427031,172.9027290359328,4,no_signal,,,2.19324008703212,16495.790991038008
254,4791.412353,measure,514.0449599117431,149.66778201885182,4,direction,47.89,,31.27077178308996,16527.061762821097
255,4802.664584,measure,535.0073185744718,172.85914578196827,4,no_signal,,,31.26115535129925,16558.322918172395
256,4807.77425,measure,535.4108625247551,172.48790558182486,4,no_signal,,,0.5483311098348772,16558.87124928223
257,4812.993574,measure,534.5973252753057,173.22325085011693,4,no_signal,,,1.0966200435160736,16559.96786932575
258,4821.120651,measure,524.5261392431075,161.26346390041004,4,no_signal,,,15.63538589154494,16575.603255217295
259,4826.175484,measure,524.7279112182491,161.07784380033834,4,no_signal,,,0.2741655549173968,16575.877420772213
260,4831.285146,measure,524.3211425935244,161.44551643448438,4,no_signal,,,0.5483100217580368,16576.42573079397
261,4932.089006,measure,970.0,0.0,19,no_signal,,,474.0193020499682,17050.445032843938
262,4938.089006,measure,970.0,0.0,18,direction,125.58,,0.0,17050.445032843938
263,4944.089006,measure,970.0,0.0,17,no_signal,,,0.0,17050.445032843938
264,4950.089006,measure,970.0,0.0,13,no_signal,,,0.0,17050.445032843938
265,4956.089006,measure,970.0,0.0,11,direction,94.76,,0.0,17050.445032843938
266,4962.089006,measure,970.0,0.0,10,no_signal,,,0.0,17050.445032843938
267,4968.089006,measure,970.0,0.0,9,no_signal,,,0.0,17050.445032843938
268,4974.089006,measure,970.0,0.0,8,no_signal,,,0.0,17050.445032843938
269,4980.089006,measure,970.0,0.0,7,no_signal,,,0.0,17050.445032843938
270,4986.089006,measure,970.0,0.0,5,no_signal,,,0.0,17050.445032843938
271,4992.089006,measure,970.0,0.0,4,direction,160.91,,0.0,17050.445032843938
272,4998.089006,measure,970.0,0.0,1,direction,290.38,,0.0,17050.445032843938
273,5098.342761,clear,520.0226468602636,156.05232646130992,4,success,,1,476.268775937107,17526.713808781045
274,5168.736218,measure,356.1310073625335,433.184899223717,18,no_signal,,,321.96728464731444,17848.68109342836
275,5238.543729,measure,679.0804455052603,406.6519553777926,18,direction,123.85,,324.0375544683577,18172.71864789672
276,5299.84078,measure,654.9663073922475,682.0836235822734,11,no_signal,,,276.4852536878534,18449.203901584573
277,5370.753142,measure,928.508930128808,498.2755172802933,11,no_signal,,,329.5618096744771,18778.76571125905
278,5377.507175,measure,937.2548957002997,498.9266059696574,11,no_signal,,,8.770167059933174,18787.535878318984
279,5386.015107,measure,919.7757298376663,497.47112749049154,11,no_signal,,,17.53965954221358,18805.075537861198
280,5441.030488,measure,949.254465064404,249.13775864014664,11,no_signal,,,250.07690400180812,19055.152441863007
281,5446.907505,measure,953.6274478501499,249.4633029848287,11,no_signal,,,4.385083529966587,19059.537525392974
282,5453.661471,measure,944.8878649188331,248.73556374524577,11,no_signal,,,8.769829771106904,19068.30735516408
